Data,original,trend,seasonal,residual,Y,residual_volatility
2000-01-11,6.657,6.521691467963668,-0.049043640899785176,0.1843521729361166,0,
2000-01-18,6.748,6.500116207135026,0.10879428529358541,0.13908950757138872,0,
2000-01-25,6.692,6.478552300118353,0.1308801558012566,0.08256754408039058,0,
2000-02-01,6.619,6.456999427229851,0.08868741677017306,0.07331315599997534,0,
2000-02-08,6.613,6.435457095237262,0.0836481638615874,0.0938947409011508,1,
2000-02-15,6.552,6.413924661994175,0.037855104710422645,0.10022023329540186,1,
2000-02-22,6.361,6.392401311719026,-0.0566332776379988,0.025231965918972143,1,
2000-02-29,6.409,6.370886063928636,-0.05674173585518797,0.09485567192655164,1,
2000-03-07,6.373,6.349377843593324,-0.03624728963256617,0.059869446039242824,0,
2000-03-14,6.292,6.327875431342645,-0.00042853812122969036,-0.035446893221415365,0,
2000-03-21,6.135,6.306377512518137,-0.1614723139323457,-0.009905198585791197,0,
2000-03-28,6.151,6.284882793842057,-0.026714665850127547,-0.10716812799192965,0,0.07949097449835063
2000-04-04,5.895,6.263390032541894,-0.21027248399547585,-0.1581175485464188,0,0.09083116607191678
2000-04-11,5.882,6.241898158088374,-0.18252096178661878,-0.17737719630175608,0,0.10154622941083676
2000-04-18,6.059,6.220406369733422,-0.01280111549291152,-0.1486052542405103,0,0.10696496183285893
2000-04-25,6.128,6.198914174422927,0.03745122922095574,-0.10836540364388281,1,0.10606352874106871
2000-05-02,6.299,6.177421361610026,0.19422641527584614,-0.07264777688587198,1,0.09890253384010457
2000-05-09,6.529,6.155927954221242,0.32808806986037187,0.04498397591838632,1,0.09262641911672616
2000-05-16,6.424,6.1344341395553394,0.4103741803882414,-0.12080831994358032,1,0.09151786374230621
2000-05-23,6.435,6.112940186318264,0.3924842386980946,-0.07042442501635904,0,0.07714603733200764
2000-05-30,6.376,6.091446582536863,0.41729662824907926,-0.1327432107859412,0,0.06563721200760676
2000-06-06,6.122,6.069954057055385,0.17283523475145884,-0.12078929180684472,0,0.06361760757233047
2000-06-13,6.116,6.0484636449798295,0.1773372622757569,-0.109800907255587,0,0.05718137969166279
2000-06-20,6.02,6.026976710872329,0.10724470366758193,-0.11422141453991141,0,0.05722149819688659
2000-06-27,6.085,6.005494960308318,0.15990773744325046,-0.08040269775156794,0,0.0553272049446217
2000-07-04,5.989,5.984020460940399,0.16149434419750144,-0.15651480513790084,0,0.05298496204839105
2000-07-11,6.048,5.962555659567452,0.18603516439480888,-0.10059082396226149,0,0.05067716369726711
2000-07-18,6.141,5.941103476631021,0.21841273447021553,-0.018516211101236024,0,0.055006725508224115
2000-07-25,6.028,5.919667293161348,0.0837026687936934,0.024630038044958447,0,0.06388004097237458
2000-08-01,5.984,5.898250881499162,0.0503584643546007,0.03539065414623721,0,0.06221756051169196
2000-08-08,5.918,5.876858371726905,0.05037647609199132,-0.009234847818896164,0,0.06394271120550922
2000-08-15,5.802,5.855494277259457,-0.11079262763949421,0.05729835038003639,0,0.07391765061688134
2000-08-22,5.775,5.83416356801403,-0.12026128538856456,0.061097717374535065,0,0.07776504912307103
2000-08-29,5.808,5.812871657727609,-0.0824355508220408,0.07756389309443179,0,0.08104137876444145
2000-09-05,5.689,5.791624427827748,-0.12478078340185775,0.022156355574109554,0,0.07778677724655204
2000-09-12,5.772,5.770428284789915,-0.1436671602820364,0.14523887549212144,1,0.0840471867083872
2000-09-19,5.852,5.749290267272267,-0.09671464378010922,0.19942437650784317,1,0.09618779899448708
2000-09-26,5.802,5.728217981058568,-0.13174868037749582,0.20553069931892765,1,0.08954638179595167
2000-10-03,5.867,5.707219573449732,-0.12802074444485806,0.2878011709951256,1,0.09678124916439598
2000-10-10,5.772,5.686303783366584,-0.1775509387883502,0.2632471554217668,1,0.10191888848986917
2000-10-17,5.673,5.665479963029737,-0.17615998522331902,0.18368002219358193,0,0.09952864058345423
2000-10-24,5.615,5.644758308857076,-0.1165900035860594,0.08683169472898289,0,0.09625799815090696
2000-10-31,5.751,5.6241503653376395,-0.14649852662056045,0.2733481612829216,0,0.09315562499372461
2000-11-07,5.866,5.603669656640402,-0.10634667621500091,0.36867701957459875,0,0.10588294620209034
2000-11-14,5.753,5.583331978945365,-0.16761403467648237,0.3372820557311176,1,0.10740521154003725
2000-11-21,5.652,5.563155728671221,0.011900587890962131,0.07694368343781655,1,0.10747183480346566
2000-11-28,5.582,5.543162351688323,0.027895991854426466,0.010941656457251092,0,0.10923291208401338
2000-12-05,5.416,5.5233763608458215,-0.16462575736622076,0.05724939652039929,1,0.11621103178423677
2000-12-12,5.346,5.50382246967378,-0.0462400891729883,-0.11158238050079206,1,0.1461741630238372
2000-12-19,5.188,5.484516708879174,-0.07379513666145132,-0.22272157221772293,1,0.18407426098551194
2000-12-26,5.036,5.465447484303858,-0.17746384965778017,-0.251983634646078,1,0.2076048019833198
2001-01-02,4.916,5.447580859325153,-0.3024807294689163,-0.22910012985623585,1,0.21847478313566804
2001-01-09,5.0,5.429762377997773,-0.026347389980747978,-0.40341498801702524,0,0.24900447435271986
2001-01-16,5.23,5.411984094863933,0.051015694852010574,-0.23299978971594282,0,0.2558158044929507
2001-01-23,5.281,5.394248934330078,0.06978875511899647,-0.18303768944907528,0,0.24052684102992622
2001-01-30,5.229,5.3765680623361325,0.04701430658649279,-0.19458236892262537,0,0.19961564932674794
2001-02-06,5.183,5.358957126094431,0.03403198228614209,-0.20998910838057316,1,0.1416862763989685
2001-02-13,5.07,5.341432596780251,0.01373498301164793,-0.28516757979189844,1,0.12467230232145142
2001-02-20,5.105,5.324012060581167,-0.056662291419707224,-0.1623497691614597,1,0.10851956651771945
2001-02-27,4.952,5.306716259999589,-0.07079400222557922,-0.2839222577740097,1,0.07324905884924689
2001-03-06,4.971,5.289569020732144,-0.06413542600197447,-0.2544335947301697,1,0.06298271542091301
2001-03-13,4.929,5.272597469813429,-0.0380456877572337,-0.30555178205619526,1,0.06508493611509143
2001-03-20,4.758,5.255831787090534,-0.11121491188768068,-0.38661687520285337,1,0.07617209411239027
2001-03-27,5.011,5.239305181510973,0.0034528642081347385,-0.23175804571910774,1,0.07607492603368882
2001-04-03,4.929,5.2230547782961825,-0.11598607284143281,-0.1780687054547494,1,0.06473278141812909
2001-04-10,5.083,5.207123757323984,-0.07124547776540327,-0.05287827955858049,0,0.08485841436979269
2001-04-17,5.225,5.191559766835607,0.06361655185106518,-0.030176318686672587,0,0.10188277327431734
2001-04-24,5.209,5.176412979021841,0.09595847847980536,-0.0633714575016473,0,0.11087347960932004
2001-05-01,5.292,5.161735547497653,0.18371184262707005,-0.05344739012472299,0,0.11897798332574466
2001-05-08,5.245,5.147579193437063,0.25772473234667753,-0.1603039257837402,0,0.11536512266932475
2001-05-15,5.512,5.13399109511134,0.3437023039659536,0.03430660092270621,0,0.13104043351698744
2001-05-22,5.41,5.121012937840368,0.28277811886683163,0.006208943292800306,0,0.133612953128032
2001-05-29,5.515,5.108678454626705,0.30873126802516565,0.09759027734812964,0,0.14434007778338356
2001-06-05,5.269,5.097013289095067,0.12042470723511924,0.05156200366981434,1,0.13706367464982824
