,Y
MXIN_roc_4w,-0.22089921763494558
XAUBGNL_vol_26w,0.2199581987568765
XAUBGNL_vol_12w,0.21304581456960994
ted_spread,0.21301777812458633
Cl1_ma_12_26_cross,-0.21099012731471511
LP01TREU,-0.20977369640207427
DXY_vol_52w,0.20695570392927512
Cl1_roc_12w,-0.20452789821456596
GT10_vol_12w,0.2044626177843191
GT10_ma_26_52_cross,-0.20121872753937156
gold_equity_ratio,0.20119744939490533
Cl1_vol_4w,0.20000456961103452
DXY_roc_26w,0.19965811193302452
MXEU_roc_1w,-0.1977171328741509
LG30TRUU,-0.19723198552350235
USGG30YR_ma_26_52_cross,-0.19492909560524363
MXUS,-0.19392836553238985
MXJP_roc_1w,-0.19370449414095306
Cl1_vol_26w,0.19091341059105593
