Data,original,trend,seasonal,residual,Y,residual_volatility
2011-09-13,36.91,23.658125761466877,3.12014546424765,10.13172877428547,1,6.283463761730123
2011-09-20,32.86,23.685556752049134,1.6275039528118613,7.546939295139005,1,5.813897636243182
2011-09-27,37.71,23.707787257616356,3.643659686423955,10.358553055959693,1,5.101118496290042
2011-10-04,40.82,23.724656948064375,4.66262712902577,12.432715922909853,1,4.897652108178057
2011-10-11,32.86,23.73594449238307,2.1019362107318256,7.022119296885105,0,4.091857819033488
2011-10-18,31.56,23.74138680511563,1.5640818316040463,6.254531363280321,0,2.838318514970592
2011-10-25,32.22,23.74065686395364,2.505106576139901,5.974236559906458,1,2.0559916143614467
2011-11-01,34.77,23.733371555120634,3.7988287609692706,7.237799683910097,1,2.05300908364336
2011-11-08,27.48,23.719122688817972,0.4673184096277188,3.2935589015543094,1,2.4795533696227694
2011-11-15,31.22,23.697503615895588,2.1818656780728274,5.3406307060315825,1,2.5558564095710947
2011-11-22,31.97,23.66817675810305,1.4270444314745347,6.874778810422413,1,2.4891113678291013
2011-11-29,30.64,23.630870828661873,2.162568247067488,4.846560924270641,1,2.5724942261185175
2011-12-06,28.13,23.585335107842056,0.7461901122044354,3.7984747799535086,1,2.583034699525573
2011-12-13,25.41,23.531317035515126,-0.7459289638796225,2.624611928364498,1,2.824272818313774
2011-12-20,23.22,23.468559433726817,-1.5596308727605208,1.3110714390337037,1,2.8608536283124355
2011-12-27,21.91,23.396835217016513,-1.3492955347578521,-0.13753968225865876,1,2.387453734884363
2012-01-03,22.97,23.3159774383084,-0.9108213517382029,0.5648439134298009,1,2.5013339674355337
2012-01-10,20.69,23.22587079408948,-2.944245264576556,0.4083744704870753,1,2.589771870144893
2012-01-17,22.2,23.126414497702857,-2.857046990136411,1.9306324924335527,1,2.5017668042707926
2012-01-24,18.91,23.01757262613174,-2.8281932828115854,-1.279379343320155,1,2.451870609649034
2012-01-31,19.44,22.89935227363321,-2.3919252721639754,-1.0674270014692304,1,2.634260082643407
2012-02-07,17.65,22.771721643744996,-2.422818115773791,-2.6989035279712077,0,2.755080388397387
2012-02-14,19.54,22.634606056230385,-2.7889580092829327,-0.3056480469474536,0,2.186419398160525
2012-02-21,18.19,22.487949880643068,-2.2187259600111715,-2.0792239206318968,0,1.929661258911416
2012-02-28,17.96,22.331731381367735,-1.2554826625369726,-3.116248718830761,0,1.8039241952497416
2012-03-06,20.87,22.16599312317667,-1.6091368748428083,0.3131437516661393,0,1.5689775378128692
2012-03-13,14.8,21.990931736284523,-2.4067197024915403,-4.784212033792983,0,1.8804801665018138
2012-03-20,15.58,21.806900084607523,-2.8017918681396883,-3.4251082164678337,0,1.9770742105342611
2012-03-27,15.59,21.614439031008423,-3.6600418913455637,-2.3643971396628594,0,1.9061386916367211
2012-04-03,15.66,21.414240955744432,-4.002483640404132,-1.7517573153402992,1,1.80481728409713
2012-04-10,20.39,21.207134761432386,-2.4451437144650168,1.6280089530326336,1,1.7504807881811073
2012-04-17,18.46,20.99409751486781,-2.962862678750326,0.42876516388251673,0,1.8578775775211078
2012-04-24,18.1,20.776216919899813,-2.73105152244114,0.05483460254133021,0,1.9146086989240942
2012-05-01,16.6,20.554689578893008,-2.675111305620576,-1.2795782732724312,0,1.8778654602085063
2012-05-08,19.05,20.33077438598614,-1.850891916869404,0.570117530883266,1,1.9398383435389
2012-05-15,21.97,20.10578002319112,-0.2096226736170384,2.0738426504259166,1,2.150546340374254
2012-05-22,22.48,19.881031701653452,0.389204090441466,2.2097642079050814,1,2.2161631284836902
2012-05-29,21.03,19.65780928346774,-0.3632859138509303,1.735476630383193,1,2.301583504174484
2012-06-05,24.68,19.437309665318203,1.70490228850678,3.5377880461750166,1,2.109034477423018
2012-06-12,22.09,19.220646263019187,0.3799853337819147,2.489368403198899,1,1.8367400177546986
2012-06-19,18.38,19.008842818959906,-0.3890132903897186,-0.23982952857018702,1,1.5924896099891506
2012-06-26,19.72,18.802799044939714,1.3015910334812797,-0.3843900784209957,1,1.4209026135841802
2012-07-03,16.66,18.60325677477641,-1.4079814583073123,-0.5352753164690967,1,1.4795100586256775
2012-07-10,18.72,18.41082996875586,-0.769495013402408,1.0786650446465487,1,1.4730358313008336
2012-07-17,16.48,18.225982384501066,-1.5974189803560253,-0.14856340414504032,1,1.4852985212486518
2012-07-24,20.47,18.048991827972365,-0.6566079069035425,3.0776160789311753,1,1.4287108120226155
2012-07-31,18.93,17.87996431008846,0.3360694049199647,0.7139662849915744,1,1.4227243332525983
2012-08-07,15.99,17.71889642407687,2.316715990735639,-4.04561241481251,1,2.069920553967281
2012-08-14,14.85,17.565687938204235,1.2698569079824302,-3.9855448461866647,1,2.425829913887631
2012-08-21,15.02,17.42013416521626,3.0134827568371305,-5.413616922053393,1,2.871360975866088
2012-08-28,16.49,17.28189380847565,2.877253933025024,-3.6691477415006766,1,2.741586388869403
2012-09-04,17.98,17.150525214999327,4.185537259607092,-3.356062474606418,1,2.595812231117728
2012-09-11,16.41,17.025538876509657,3.1106024403930026,-3.726141316902659,0,2.6476420314945193
2012-09-18,14.18,16.90641621299907,1.465719495727473,-4.192135708726543,0,2.703289215276323
2012-09-25,15.43,16.792659874677955,3.2301829107372186,-4.592842785415174,0,2.7544083791462257
2012-10-02,15.71,16.683834948216123,4.56926333669791,-5.5430982849140324,0,2.6658615610516927
2012-10-09,16.37,16.579519333313293,3.7881614897328615,-3.997680823046153,0,2.532027097296016
2012-10-16,15.22,16.47930355528594,3.457795004277507,-4.717098559563448,0,1.5932718253028402
2012-10-23,18.83,16.382781804308312,2.61990472380217,-0.17268652811048568,0,1.3652495683660493
2012-10-30,17.81,16.289584716784194,3.0035301702933994,-1.483114887077594,1,1.5385097441572244
2012-11-06,17.58,16.199389109654916,0.8705929958313677,0.5100178945137159,1,1.9617297945593295
2012-11-13,16.65,16.1119173671436,1.6382721423766795,-1.1001895095202823,0,1.9469162645394686
2012-11-20,15.08,16.026932066797055,1.4639419707063448,-2.410874037503401,0,1.941674809341571
2012-11-27,15.92,15.944244070661043,1.3855357183227772,-1.409779788983819,0,1.9808707447413618
2012-12-04,17.12,15.863726071308362,1.0783915967451663,0.1778823319464724,0,2.119281823586165
2012-12-11,15.57,15.785304100670302,-0.020066810902896113,-0.1952372897674053,0,2.127963975340738
2012-12-18,15.57,15.708938384249821,0.8074303300176671,-0.9463687142674875,0,1.9922084478074984
2012-12-25,17.84,15.634614192565834,-0.563605073408613,2.768990880842779,0,2.0075596001519056
2013-01-01,18.02,15.562363417013977,0.22047219604871054,2.2371643869373123,0,1.99091798625839
2013-01-08,13.62,15.492254837543818,-1.3158448433418186,-0.5564099942020011,0,1.5042968319093313
2013-01-15,13.55,15.42440104053095,-1.224867752794305,-0.6495332877366451,0,1.5093656289372377
2013-01-22,12.43,15.358929485171613,-2.086951598594644,-0.8419778865769683,0,1.4728383387931887
2013-01-29,13.31,15.2959756212084,-1.1632048366618326,-0.8227707845465684,0,1.464546076671997
2013-02-05,13.72,15.235654536148086,-0.7794115200040286,-0.7362430161440567,0,1.4504500318091211
2013-02-12,12.64,15.178076211723834,-1.6906062589960134,-0.8474699527278204,0,1.3047509460447635
2013-02-19,12.31,15.12334722035356,-1.9476219964970791,-0.8657252238564812,0,1.2659401473011884
2013-02-26,16.87,15.071603491606206,-0.8909313104610861,2.6893278188548795,0,1.502685157915749
2013-03-05,13.48,15.023048838702444,-1.0623649726475257,-0.48068386605491753,0,1.5100732591897525
2013-03-12,12.27,14.97782280479603,-2.0057939936129294,-0.7020288111831015,0,1.4965770440227835
2013-03-19,14.39,14.935981131320208,-1.736156565385107,1.1901754340649013,0,1.2965858440829727
2013-03-26,12.77,14.89750089108985,-2.6895670694336604,0.5620661783438106,0,1.1062571703395996
2013-04-02,12.78,14.862301413789918,-2.78254096108986,0.7002395472999403,0,1.1258417689603195
2013-04-09,12.84,14.830293098903947,-1.1152853387701995,-0.875007760133748,0,1.138259759457968
2013-04-16,13.96,14.801366048398673,-1.2963201028249365,0.45495405442626335,0,1.1213845490248295
2013-04-23,13.48,14.775377457603263,-2.1659340275302634,0.8705565699270004,0,1.1118862262195628
2013-04-30,13.52,14.752112378531747,-2.338519872661845,1.1064074941300976,0,1.1035626549261077
2013-05-07,12.83,14.731310250337762,-1.7320498767807668,-0.16926037355699464,0,1.0547993520841212
2013-05-14,12.77,14.71270089808809,-1.2683468855262598,-0.6743540125618299,0,1.035634043500762
2013-05-21,13.37,14.69600539944762,-0.7861378716704119,-0.5398675277772078,0,0.768859373905071
2013-05-28,14.48,14.680949874941724,-1.287596728262041,1.0866468533203175,0,0.79031820778185
2013-06-04,16.27,14.667288475173722,0.5729858645903557,1.029725660235922,0,0.7579452967053635
2013-06-11,17.07,14.654783869624323,-0.0076441699903253,2.4228603003660023,0,0.9377007845113906
2013-06-18,16.61,14.643175497693946,-0.6863102256127923,2.6531347279188466,0,1.126078915861793
2013-06-25,18.47,14.632155550411639,0.0052195651317957364,3.832624884456564,0,1.4497218329676513
2013-07-02,16.44,14.621371515695701,-1.2782661020064432,3.0968945863107447,0,1.4527686768123442
2013-07-09,14.35,14.610456817774764,-0.9373940418554343,0.6769372240806693,0,1.4429074229295924
2013-07-16,14.42,14.599067556517527,-1.8030768523869953,1.6240092958694685,0,1.4397327448466721
2013-07-23,12.66,14.586957443290531,-1.1958724127088305,-0.7310850305817009,0,1.5601496325582798
2013-07-30,13.39,14.573959471949784,-0.5064087919163027,-0.6775506800334803,0,1.6066836850220179
2013-08-06,12.72,14.559957359512232,0.48013880161444267,-2.320096161126674,0,1.831128434943212
2013-08-13,12.31,14.544891067585162,-0.7546854832066845,-1.4802055843784778,0,1.9215064702642803
2013-08-20,14.91,14.528751911572675,-0.07986597713071299,0.46111406555803747,0,1.9254842461899293
2013-08-27,16.77,14.511606033967864,2.5942498233143887,-0.33585585728225276,0,1.9560936820299517
2013-09-03,16.61,14.493621596718954,3.063261438873356,-0.946883035592311,0,1.9388171947020374
2013-09-10,14.53,14.475023107772515,1.748854032428174,-1.693877140200689,0,1.9032283032226325
2013-09-17,14.53,14.456010998276431,0.3618242457892337,-0.28783524406566485,0,1.5032781684754761
2013-09-24,14.08,14.43665646200323,1.615208701630224,-1.9718651636334528,0,1.1601767445177114
2013-10-01,15.54,14.416909254844898,3.232593834792396,-2.109503089637295,0,1.1513913616660574
2013-10-08,20.34,14.396670103346,3.489953588602257,2.453376308051741,0,1.3264527490605047
2013-10-15,18.66,14.37580275490432,3.8638651207490256,0.420332124346654,0,1.3729846131425232
