Data,original,Y,mean_12w,std_12w,skew_12w,kurt_12w,autocorr_12w,mean_26w,std_26w,skew_26w,kurt_26w,autocorr_26w,mean_52w,std_52w,skew_52w,kurt_52w,autocorr_52w
2004-11-02,16.18,0,14.955,1.159878520284962,0.39688385735045717,-1.0257794982488286,0.6864154109230423,15.553461538461537,1.4665713547120658,0.8330347040042448,0.5976036853764519,0.6444705506754781,16.17846153846154,1.5941257172548722,0.7747384858145475,0.7690858741180132,0.5393889941187927
2004-11-09,13.61,0,14.670833333333333,1.0168709432134275,0.4575504836646476,-1.224832294509168,0.4782607422471037,15.362692307692308,1.3784355122888103,0.8804437526139393,1.1812721314778112,0.4778827307490384,16.102884615384617,1.6212393426120861,0.7889028900865616,0.7835564601884998,0.5165125698082988
2004-11-16,13.21,0,14.494166666666667,1.0744678034293584,0.6862313589397255,-0.8948466600100283,0.5195020741233048,15.127307692307694,1.182473873512191,0.15252875136456806,-0.9917405151335218,0.5454682730171196,15.989423076923076,1.6130952021569605,0.7710071129126792,1.0272929870048741,0.5455154975557861
2004-11-23,12.67,0,14.275833333333333,1.1607791923245274,0.7715576228461196,-0.3348348244946294,0.6285138255825077,15.00076923076923,1.263088035180388,0.12037620362989698,-0.8503752782392887,0.5903846123851749,15.91173076923077,1.6738551500498784,0.6743145454562448,0.9094370810896807,0.5750687971631905
2004-11-30,13.24,0,14.206666666666665,1.1982815979055326,0.8394951970251721,-0.4434030499719875,0.658959057557328,14.883076923076922,1.279639853180037,0.2573070370893792,-0.8048065162295807,0.6364982968462854,15.853461538461541,1.7134106390762351,0.6573287448306981,0.7635089652677628,0.6014637146244286
2004-12-07,13.67,0,14.215833333333334,1.193295348134332,0.8298458561767583,-0.4276120650216102,0.6589690474672321,14.831538461538461,1.301127794823404,0.33841471741087503,-0.8824333395823508,0.6515219420514583,15.777307692307694,1.7208890946305002,0.7228687179804455,0.8526113255596091,0.6206959878969118
2004-12-14,12.73,0,14.138333333333334,1.2609580292441933,0.7557229528965292,-0.6145579273488371,0.6588617990958451,14.74230769230769,1.3635990838728738,0.34818525256984484,-0.9512411556878949,0.6697352378772492,15.715769230769231,1.7717846836761186,0.6669953085112894,0.693389521706173,0.6354585567118634
2004-12-21,11.55,0,13.948333333333336,1.466640151275554,0.3508878278018764,-0.5495288040507331,0.7119633720967512,14.636153846153844,1.4992800323438913,0.07520130518546214,-0.6914855965846484,0.7195060602163472,15.62076923076923,1.8597130773361694,0.5056413561458539,0.6591024778659875,0.6603148589210246
2004-12-28,12.0,0,13.785833333333334,1.5707696916615976,0.45132589025385134,-0.854221970328651,0.7795839043392812,14.502692307692307,1.574635342401202,0.13129834667018944,-0.7803642391230069,0.7524400241656879,15.511538461538462,1.9027033241333908,0.4850753854676383,0.6804979352039731,0.6839349888678721
2005-01-04,13.98,0,13.696666666666667,1.5220998255003264,0.6449027079350129,-0.32005480198129893,0.6824846999092569,14.415384615384616,1.5363443123708758,0.2608065663740438,-0.54910264193698,0.7474210896401351,15.458653846153847,1.9063866126900442,0.5529452929166572,0.7173888697913965,0.6829250009860085
