frequency,power_normal,power_crisis
0.0,7.570647885774411,
0.00390625,22.00622714794185,
0.0078125,9.638887282854606,
0.01171875,5.430798541619451,
0.015625,3.8569482909726935,
0.01953125,1.991207616041308,
0.0234375,3.3881523767044825,
0.02734375,1.8108239102153054,
0.03125,0.762958995591608,
0.03515625,0.5922039060298601,
0.0390625,0.3578483105373745,
0.04296875,0.476525876332054,
0.046875,0.7354299902476024,
0.05078125,0.554533168915208,
0.0546875,0.2393160301587071,
0.05859375,0.21562720886309253,
0.0625,0.24460697435469658,
0.06640625,0.08323514469915158,
0.0703125,0.13880812238736187,
0.07421875,0.2379512936463264,
0.078125,0.30407385955141336,
0.08203125,0.1724669302187038,
0.0859375,0.14119009693608556,
0.08984375,0.0852439007436181,
0.09375,0.09205182735730093,
0.09765625,0.038028205038606835,
0.1015625,0.06191990340155128,
0.10546875,0.056500200073595665,
0.109375,0.09367233225070286,
0.11328125,0.058357613973685815,
0.1171875,0.009052226918690428,
0.12109375,0.06499595473379613,
0.125,0.09639330516664772,
0.12890625,0.030368774765927635,
0.1328125,0.02743059424732781,
0.13671875,0.02552162940533187,
0.140625,0.03166125854503756,
0.14453125,0.042832541926522257,
0.1484375,0.05952964025553541,
0.15234375,0.10139174479747208,
0.15625,0.1008054841263319,
0.16015625,0.030554505525692954,
0.1640625,0.013119992001805756,
0.16796875,0.0312316210407918,
0.171875,0.028401349955219063,
0.17578125,0.018926189184213293,
0.1796875,0.02354060896922659,
0.18359375,0.032520233004378965,
0.1875,0.03227440060042531,
0.19140625,0.023581770521822174,
0.1953125,0.049801574992915584,
0.19921875,0.03775094381715024,
0.203125,0.024882658674265788,
0.20703125,0.024987412500250956,
0.2109375,0.009497511827987944,
0.21484375,0.011713611672856722,
0.21875,0.010898180445334457,
0.22265625,0.023247643668198315,
0.2265625,0.021708062402647842,
0.23046875,0.032110446861179566,
0.234375,0.036517425350416646,
0.23828125,0.020448855209255306,
0.2421875,0.01705437767172884,
0.24609375,0.02435632167728268,
0.25,0.01139309550687972,
0.25390625,0.009483094573229149,
0.2578125,0.008524918085865783,
0.26171875,0.015950870008147083,
0.265625,0.030824796528952036,
0.26953125,0.0235333294572991,
0.2734375,0.017760595826984,
0.27734375,0.012718767929167596,
0.28125,0.006124225165039385,
0.28515625,0.00687430851904437,
0.2890625,0.006997583856450863,
0.29296875,0.008568499952491569,
0.296875,0.01774560247239392,
0.30078125,0.023892416014993863,
0.3046875,0.0212759781154876,
0.30859375,0.010228581530375685,
0.3125,0.020620016217594805,
0.31640625,0.014770650722470208,
0.3203125,0.017428075257646426,
0.32421875,0.017738053969031366,
0.328125,0.012467670379972302,
0.33203125,0.008177335147244304,
0.3359375,0.009400062957372012,
0.33984375,0.016673129946111333,
0.34375,0.01973040846500624,
0.34765625,0.008595214593020189,
0.3515625,0.010572295228164857,
0.35546875,0.010346522662242192,
0.359375,0.005359897929839747,
0.36328125,0.00858881251544787,
0.3671875,0.01608206299565737,
0.37109375,0.010416505161716594,
0.375,0.006239460986164937,
0.37890625,0.008682466688592976,
0.3828125,0.017729781869960624,
0.38671875,0.015196303571889341,
0.390625,0.009435158960737797,
0.39453125,0.006115114351414192,
0.3984375,0.0038049620783075174,
0.40234375,0.003856259332130192,
0.40625,0.002572300722096298,
0.41015625,0.004545313273594897,
0.4140625,0.0070412727176794605,
0.41796875,0.0051136793549494165,
0.421875,0.008636179624736558,
0.42578125,0.01204014626183222,
0.4296875,0.016722162685853047,
0.43359375,0.011068889513926327,
0.4375,0.003358367336406716,
0.44140625,0.0033507258864465123,
0.4453125,0.0037972784257062422,
0.44921875,0.01387438519699601,
0.453125,0.01907372031177277,
0.45703125,0.00659810250827728,
0.4609375,0.004416886647000106,
0.46484375,0.004519748037889097,
0.46875,0.006029590663280992,
0.47265625,0.0054035878319975295,
0.4765625,0.008364398428294988,
0.48046875,0.007537378975064596,
0.484375,0.008956103940572422,
0.48828125,0.012954736424544169,
0.4921875,0.013665456116758793,
0.49609375,0.0066536268970232544,
0.5,0.007367447748697464,
