,MXUS_logret_12w,bond_equity_ratio_zscore,MXUS_roc_12w,VIX,MXUS_logret_4w,MXUS_rsi_14w,MXUS_roc_4w,MXEU_roc_12w,GTITL10YR,equity_avg_logret_26w,MXUS_roc_26w,MXBR_logret_26w,MXUS_vol_12w,equity_avg_logret_4w,MXEU_roc_4w,MXEU_logret_26w,MXUS_logret_1w,MXUS_logret_26w,MXUS_roc_1w,GTITL30YR,MXEU_logret_4w,MXCN_ma_26_52_cross,MXEU_logret_12w,Y,pre_crisis
2000-01-23,0.18748018917676848,-0.12691905657156932,0.15775476056219356,0.3034690733687618,0.15527652877914927,0.04606588923997899,0.13744381529027436,0.15941351135062826,1.4468451469258723,0.12614088000050364,0.14413881285261362,0.07151535406784541,-0.2514258858487921,0.11334098875642104,0.15198427086423075,0.19175772711730152,-1.037945680903231,0.18919784778259469,-1.044310499239447,1.497274808512777,0.1697677512506101,0.07304429422638543,0.19240982758478384,0,0
2000-01-24,0.18748018917676848,-0.12691905657156932,0.15775476056219356,0.32887313280726793,0.15527652877914927,0.04606588923997899,0.13744381529027436,0.15941351135062826,1.434242887021834,0.12614088000050364,0.14413881285261362,0.07151535406784541,-0.2514258858487921,0.11334098875642104,0.15198427086423075,0.19175772711730152,-1.3275747763839194,0.18919784778259469,-1.3333563670271027,1.4772871203359108,0.1697677512506101,0.07304429422638543,0.19240982758478384,0,0
2000-01-25,0.18748018917676848,-0.12691905657156932,0.15775476056219356,0.35427719224577414,0.15527652877914927,0.04606588923997899,0.13744381529027436,0.15941351135062826,1.4216406271177964,0.12614088000050364,0.14413881285261362,0.07151535406784541,-0.2514258858487921,0.11334098875642104,0.15198427086423075,0.19175772711730152,-1.617203871864608,0.18919784778259469,-1.6224022348147584,1.457299432159044,0.1697677512506101,0.07304429422638543,0.19240982758478384,0,0
2000-01-26,0.18748018917676848,-0.12691905657156932,0.15775476056219356,0.36146386695535154,0.15527652877914927,0.04606588923997899,0.13744381529027436,0.15941351135062826,1.4167560302557662,0.12614088000050364,0.14413881285261362,0.07151535406784541,-0.2514258858487921,0.11334098875642104,0.15198427086423075,0.19175772711730152,-1.396404077852819,0.18919784778259469,-1.4030812628056328,1.4468564265385466,0.1697677512506101,0.07304429422638543,0.19240982758478384,0,0
2000-01-27,0.18748018917676848,-0.12691905657156932,0.15775476056219356,0.36865054166492894,0.15527652877914927,0.04606588923997899,0.13744381529027436,0.15941351135062826,1.411871433393736,0.12614088000050364,0.14413881285261362,0.07151535406784541,-0.2514258858487921,0.11334098875642104,0.15198427086423075,0.19175772711730152,-1.1756042838410303,0.18919784778259469,-1.1837602907965072,1.4364134209180486,0.1697677512506101,0.07304429422638543,0.19240982758478384,0,0
2000-01-28,0.18748018917676848,-0.12691905657156932,0.15775476056219356,0.37583721637450634,0.15527652877914927,0.04606588923997899,0.13744381529027436,0.15941351135062826,1.406986836531706,0.12614088000050364,0.14413881285261362,0.07151535406784541,-0.2514258858487921,0.11334098875642104,0.15198427086423075,0.19175772711730152,-0.9548044898292469,0.18919784778259469,-0.964439318787382,1.4259704152975512,0.1697677512506101,0.07304429422638543,0.19240982758478384,0,0
2000-01-29,0.18748018917676848,-0.12691905657156932,0.15775476056219356,0.38302389108408375,0.15527652877914927,0.04606588923997899,0.13744381529027436,0.15941351135062826,1.4021022396696758,0.12614088000050364,0.14413881285261362,0.07151535406784541,-0.2514258858487921,0.11334098875642104,0.15198427086423075,0.19175772711730152,-0.7340046958174582,0.18919784778259469,-0.7451183467782565,1.4155274096770532,0.1697677512506101,0.07304429422638543,0.19240982758478384,0,0
2000-01-30,0.18748018917676848,-0.12691905657156932,0.15775476056219356,0.3902105657936612,0.15527652877914927,0.04606588923997899,0.13744381529027436,0.15941351135062826,1.3972176428076457,0.12614088000050364,0.14413881285261362,0.07151535406784541,-0.2514258858487921,0.11334098875642104,0.15198427086423075,0.19175772711730152,-0.5132049018056696,0.18919784778259469,-0.525797374769131,1.4050844040565558,0.1697677512506101,0.07304429422638543,0.19240982758478384,0,0
2000-01-31,0.18748018917676848,-0.12691905657156932,0.15775476056219356,0.3973972405032386,0.15527652877914927,0.04606588923997899,0.13744381529027436,0.15941351135062826,1.3923330459456156,0.12614088000050364,0.14413881285261362,0.07151535406784541,-0.2514258858487921,0.11334098875642104,0.15198427086423075,0.19175772711730152,-0.2924051077938808,0.18919784778259469,-0.3064764027600057,1.3946413984360577,0.1697677512506101,0.07304429422638543,0.19240982758478384,0,0
2000-02-01,0.18748018917676848,-0.12691905657156932,0.15775476056219356,0.404583915212816,0.15527652877914927,0.04606588923997899,0.13744381529027436,0.15941351135062826,1.3874484490835854,0.12614088000050364,0.14413881285261362,0.07151535406784541,-0.2514258858487921,0.11334098875642104,0.15198427086423075,0.19175772711730152,-0.07160531378209209,0.18919784778259469,-0.08715543075088017,1.3841983928155606,0.1697677512506101,0.07304429422638543,0.19240982758478384,0,1
2000-02-02,0.18748018917676848,-0.12691905657156932,0.15775476056219356,0.3678148818149786,0.15527652877914927,0.04606588923997899,0.13744381529027436,0.15941351135062826,1.3892069039539163,0.12614088000050364,0.14413881285261362,0.07151535406784541,-0.2514258858487921,0.11334098875642104,0.15198427086423075,0.19175772711730152,0.07183607789400291,0.18919784778259469,0.05889279900834584,1.3763380660044333,0.1697677512506101,0.07304429422638543,0.19240982758478384,0,1
2000-02-03,0.18748018917676848,-0.12691905657156932,0.15775476056219356,0.33104584841714,0.15527652877914927,0.04606588923997899,0.13744381529027436,0.15941351135062826,1.3909653588242472,0.12614088000050364,0.14413881285261362,0.07151535406784541,-0.2514258858487921,0.11334098875642104,0.15198427086423075,0.19175772711730152,0.21527746957010305,0.18919784778259469,0.20494102876757186,1.3684777391933063,0.1697677512506101,0.07304429422638543,0.19240982758478384,0,1
2000-02-04,0.18748018917676848,-0.12691905657156932,0.15775476056219356,0.2942768150193022,0.15527652877914927,0.04606588923997899,0.13744381529027436,0.15941351135062826,1.392723813694578,0.12614088000050364,0.14413881285261362,0.07151535406784541,-0.2514258858487921,0.11334098875642104,0.15198427086423075,0.19175772711730152,0.35871886124620317,0.18919784778259469,0.3509892585267979,1.360617412382179,0.1697677512506101,0.07304429422638543,0.19240982758478384,0,1
2000-02-05,0.18748018917676848,-0.12691905657156932,0.15775476056219356,0.2575077816214644,0.15527652877914927,0.04606588923997899,0.13744381529027436,0.15941351135062826,1.3944822685649085,0.12614088000050364,0.14413881285261362,0.07151535406784541,-0.2514258858487921,0.11334098875642104,0.15198427086423075,0.19175772711730152,0.5021602529223033,0.18919784778259469,0.49703748828602395,1.3527570855710513,0.1697677512506101,0.07304429422638543,0.19240982758478384,0,1
2000-02-06,0.18748018917676848,-0.12691905657156932,0.15775476056219356,0.22073874822362663,0.15527652877914927,0.04606588923997899,0.13744381529027436,0.15941351135062826,1.3962407234352394,0.12614088000050364,0.14413881285261362,0.07151535406784541,-0.2514258858487921,0.11334098875642104,0.15198427086423075,0.19175772711730152,0.6456016445984034,0.18919784778259469,0.6430857180452502,1.3448967587599243,0.1697677512506101,0.07304429422638543,0.19240982758478384,0,1
2000-02-07,0.18748018917676848,-0.12691905657156932,0.15775476056219356,0.18396971482578844,0.15527652877914927,0.04606588923997899,0.13744381529027436,0.15941351135062826,1.3979991783055703,0.12614088000050364,0.14413881285261362,0.07151535406784541,-0.2514258858487921,0.11334098875642104,0.15198427086423075,0.19175772711730152,0.7890430362744985,0.18919784778259469,0.789133947804476,1.337036431948797,0.1697677512506101,0.07304429422638543,0.19240982758478384,0,1
2000-02-08,0.18748018917676848,-0.12691905657156932,0.15775476056219356,0.14720068142795065,-0.15315662719835907,0.04606588923997899,-0.18099364364241008,0.15941351135062826,1.3997576331759012,0.12614088000050364,0.14413881285261362,0.07151535406784541,-0.2514258858487921,0.5716440375948825,1.156038289257737,0.19175772711730152,0.9324844279505986,0.18919784778259469,0.9351821775637021,1.32917610513767,1.1137482671868293,0.07304429422638543,0.19240982758478384,1,1
2000-02-09,0.18748018917676848,-0.12691905657156932,0.15775476056219356,0.1751117204163095,-0.28190813098275075,0.04606588923997899,-0.30972980568930575,0.15941351135062826,1.4081591397785933,0.12614088000050364,0.14413881285261362,0.07151535406784541,-0.2514258858487921,0.4343303111118053,1.0125314891285306,0.19175772711730152,0.5675708440049965,0.18919784778259469,0.5691550823679093,1.3351274954375234,0.9790782175932862,0.07304429422638543,0.19240982758478384,1,1
2000-02-10,0.18748018917676848,-0.12691905657156932,0.15775476056219356,0.20302275940466838,-0.41065963476714235,0.04606588923997899,-0.43846596773620145,0.15941351135062826,1.4165606463812852,0.12614088000050364,0.14413881285261362,0.07151535406784541,-0.2514258858487921,0.29701658462873004,0.8690246889993246,0.19175772711730152,0.20265726005938936,0.18919784778259469,0.20312798717211672,1.341078885737377,0.844408167999741,0.07304429422638543,0.19240982758478384,1,1
2000-02-11,0.18748018917676848,-0.12691905657156932,0.15775476056219356,0.23093379839302727,-0.539411138551534,0.04606588923997899,-0.5672021297830971,0.15941351135062826,1.424962152983977,0.12614088000050364,0.14413881285261362,0.07151535406784541,-0.2514258858487921,0.1597028581456548,0.7255178888701183,0.19175772711730152,-0.16225632388620753,0.18919784778259469,-0.16289910802367585,1.3470302760372306,0.7097381184061962,0.07304429422638543,0.19240982758478384,1,1
2000-02-12,0.18748018917676848,-0.12691905657156932,0.15775476056219356,0.2588448373813857,-0.6681626423359256,0.04606588923997899,-0.6959382918299928,0.15941351135062826,1.4333636595866686,0.12614088000050364,0.14413881285261362,0.07151535406784541,-0.2514258858487921,0.022389131662579505,0.5820110887409121,0.19175772711730152,-0.5271699078318147,0.18919784778259469,-0.5289262032194686,1.352981666337084,0.5750680688126509,0.07304429422638543,0.19240982758478384,1,1
2000-02-13,0.18748018917676848,-0.12691905657156932,0.15775476056219356,0.2867558763697446,-0.7969141461203173,0.04606588923997899,-0.8246744538768884,0.15941351135062826,1.4417651661893605,0.12614088000050364,0.14413881285261362,0.07151535406784541,-0.2514258858487921,-0.11492459482049394,0.4385042886117059,0.19175772711730152,-0.8920834917774167,0.18919784778259469,-0.8949532984152613,1.3589330566369375,0.440398019219108,0.07304429422638543,0.19240982758478384,1,1
2000-02-14,0.18748018917676848,-0.12691905657156932,0.15775476056219356,0.3146669153581035,-0.9256656499047089,0.04606588923997899,-0.9534106159237843,0.15941351135062826,1.4501666727920526,0.12614088000050364,0.14413881285261362,0.07151535406784541,-0.2514258858487921,-0.25223832130357104,0.2949974884824996,0.19175772711730152,-1.2569970757230238,0.18919784778259469,-1.2609803936110537,1.3648844469367911,0.3057279696255629,0.07304429422638543,0.19240982758478384,1,1
2000-02-15,0.18748018917676848,-0.12691905657156932,0.15775476056219356,0.3425779543464623,-1.0544171536891005,0.04606588923997899,-1.08214677797068,0.15941351135062826,1.4585681793947445,0.12614088000050364,0.14413881285261362,0.07151535406784541,-0.2514258858487921,-0.3895520477866463,0.15149068835329352,0.19175772711730152,-1.621910659668626,0.18919784778259469,-1.6270074888068464,1.3708358372366445,0.1710579200320179,0.07304429422638543,0.19240982758478384,1,1
2000-02-16,0.18748018917676848,-0.12691905657156932,0.15775476056219356,0.39171475352357277,-1.0851687023001186,0.04606588923997899,-1.1121504764111856,0.15941351135062826,1.444402848494857,0.12614088000050364,0.14413881285261362,0.07151535406784541,-0.2514258858487921,-0.31511999353202297,0.2333601895257837,0.19175772711730152,-1.690575086489845,0.18919784778259469,-1.6938751339105549,1.353767699018197,0.2486153574432861,0.07304429422638543,0.19240982758478384,1,1
2000-02-17,0.18748018917676848,-0.12691905657156932,0.15775476056219356,0.44085155270068366,-1.1159202509111392,0.04606588923997899,-1.1421541748516915,0.15941351135062826,1.4302375175949693,0.12614088000050364,0.14413881285261362,0.07151535406784541,-0.2514258858487921,-0.24068793927739968,0.3152296906982738,0.19175772711730152,-1.7592395133110639,0.18919784778259469,-1.7607427790142633,1.3366995607997487,0.32617279485455436,0.07304429422638543,0.19240982758478384,1,1
2000-02-18,0.18748018917676848,-0.12691905657156932,0.15775476056219356,0.4899883518777941,-1.1466717995221574,0.04606588923997899,-1.1721578732921973,0.15941351135062826,1.4160721866950818,0.12614088000050364,0.14413881285261362,0.07151535406784541,-0.2514258858487921,-0.16625588502277633,0.3970991918707639,0.19175772711730152,-1.8279039401322823,0.18919784778259469,-1.8276104241179718,1.3196314225813013,0.40373023226582255,0.07304429422638543,0.19240982758478384,1,1
2000-02-19,0.18748018917676848,-0.12691905657156932,0.15775476056219356,0.539125151054905,-1.177423348133178,0.04606588923997899,-1.2021615717327032,0.15941351135062826,1.4019068557951948,0.12614088000050364,0.14413881285261362,0.07151535406784541,-0.2514258858487921,-0.09182383076815484,0.4789686930432541,0.19175772711730152,-1.896568366953496,0.18919784778259469,-1.8944780692216803,1.3025632843628532,0.48128766967709086,0.07304429422638543,0.19240982758478384,1,1
2000-02-20,0.18748018917676848,-0.12691905657156932,0.15775476056219356,0.5882619502320154,-1.208174896744196,0.04606588923997899,-1.232165270173209,0.15941351135062826,1.387741524895307,0.12614088000050364,0.14413881285261362,0.07151535406784541,-0.2514258858487921,-0.01739177651353333,0.5608381942157443,0.19175772711730152,-1.965232793774715,0.18919784778259469,-1.9613457143253887,1.2854951461444055,0.5588451070883591,0.07304429422638543,0.19240982758478384,1,1
2000-02-21,0.18748018917676848,-0.12691905657156932,0.15775476056219356,0.6373987494091263,-1.2389264453552165,0.04606588923997899,-1.2621689686137147,0.15941351135062826,1.3735761939954196,0.12614088000050364,0.14413881285261362,0.07151535406784541,-0.2514258858487921,0.05704027774109,0.6427076953882344,0.19175772711730152,-2.0338972205959336,0.18919784778259469,-2.028213359429097,1.2684270079259574,0.6364025444996252,0.07304429422638543,0.19240982758478384,1,1
2000-02-22,0.18748018917676848,-0.12691905657156932,0.15775476056219356,0.6865355485862368,-1.2696779939662346,0.04606588923997899,-1.2921726670542206,0.15941351135062826,1.359410863095532,0.12614088000050364,0.14413881285261362,0.07151535406784541,-0.2514258858487921,0.13147233199571332,0.7245771965607245,0.19175772711730152,-2.1025616474171525,0.18919784778259469,-2.095081004532806,1.2513588697075098,0.7139599819108935,0.07304429422638543,0.19240982758478384,1,1
2000-02-23,0.18748018917676848,-0.12691905657156932,0.15775476056219356,0.6449196880586835,-1.2254745271023564,0.04606588923997899,-1.2489550334330122,0.15941351135062826,1.369277748756833,0.12614088000050364,0.14413881285261362,0.07151535406784541,-0.2514258858487921,0.10856638302728693,0.774589207555112,0.19175772711730152,-1.7127575908067127,0.18919784778259469,-1.7070579928538396,1.2656197483505551,0.7603824695501133,0.07304429422638543,0.19240982758478384,1,1
2000-02-24,0.18748018917676848,-0.12691905657156932,0.15775476056219356,0.6033038275311311,-1.181271060238478,0.04606588923997899,-1.2057373998118042,0.15941351135062826,1.3791446344181335,0.12614088000050364,0.14413881285261362,0.07151535406784541,-0.2514258858487921,0.08566043405886058,0.8246012185494995,0.19175772711730152,-1.3229535341962728,0.18919784778259469,-1.3190349811748736,1.2798806269936003,0.8068049571893332,0.07304429422638543,0.19240982758478384,1,1
2000-02-25,0.18748018917676848,-0.12691905657156932,0.15775476056219356,0.5616879670035783,-1.1370675933745973,0.04606588923997899,-1.1625197661905957,0.15941351135062826,1.3890115200794346,0.12614088000050364,0.14413881285261362,0.07151535406784541,-0.2514258858487921,0.0627544850904342,0.874613229543887,0.19175772711730152,-0.933149477585833,0.18919784778259469,-0.9310119694959076,1.2941415056366457,0.8532274448285532,0.07304429422638543,0.19240982758478384,1,1
2000-02-26,0.18748018917676848,-0.12691905657156932,0.15775476056219356,0.520072106476025,-1.0928641265107188,0.04606588923997899,-1.1193021325693875,0.15941351135062826,1.3988784057407357,0.12614088000050364,0.14413881285261362,0.07151535406784541,-0.2514258858487921,0.03984853612200782,0.9246252405382746,0.19175772711730152,-0.5433454209753933,0.18919784778259469,-0.5429889578169415,1.3084023842796901,0.899649932467773,0.07304429422638543,0.19240982758478384,1,1
2000-02-27,0.18748018917676848,-0.12691905657156932,0.15775476056219356,0.4784562459484722,-1.0486606596468404,0.04606588923997899,-1.076084498948179,0.15941351135062826,1.4087452914020369,0.12614088000050364,0.14413881285261362,0.07151535406784541,-0.2514258858487921,0.016942587153581445,0.9746372515326621,0.19175772711730152,-0.15354136436495358,0.18919784778259469,-0.15496594613797532,1.3226632629227355,0.9460724201069929,0.07304429422638543,0.19240982758478384,1,1
2000-02-28,0.18748018917676848,-0.12691905657156932,0.15775476056219356,0.4368403854209198,-1.00445719278296,0.04606588923997899,-1.0328668653269713,0.15941351135062826,1.4186121770633373,0.12614088000050364,0.14413881285261362,0.07151535406784541,-0.2514258858487921,-0.005963361814844919,1.0246492625270496,0.19175772711730152,0.23626269224548102,0.18919784778259469,0.23305706554099057,1.3369241415657809,0.9924949077462106,0.07304429422638543,0.19240982758478384,1,1
2000-02-29,0.18748018917676848,-0.12691905657156932,0.15775476056219356,0.3952245248933665,-0.9602537259190814,0.04606588923997899,-0.9896492317057627,0.15941351135062826,1.4284790627246384,0.12614088000050364,0.14413881285261362,0.07151535406784541,-0.2514258858487921,-0.02886931078326948,1.0746612735214371,0.19175772711730152,0.6260667488559207,0.18919784778259469,0.6210800772199567,1.351185020208826,1.0389173953854305,0.07304429422638543,0.19240982758478384,1,0
2000-03-01,0.18748018917676848,-0.12691905657156932,0.15775476056219356,0.41093493007244225,-1.0552009466642642,0.04606588923997899,-1.081762510621767,0.15941351135062826,1.422129086803999,0.12614088000050364,0.14413881285261362,0.07151535406784541,-0.2514258858487921,-0.06360714933639143,1.0836071317267,0.19175772711730152,0.4557591645566894,0.18919784778259469,0.44901927292488625,1.3460196625900855,1.04714696043755,0.07304429422638543,0.19240982758478384,0,0
2000-03-02,0.18748018917676848,-0.12691905657156932,0.15775476056219356,0.42664533525151876,-1.1501481674094471,0.04606588923997899,-1.1738757895377712,0.15941351135062826,1.41577911088336,0.12614088000050364,0.14413881285261362,0.07151535406784541,-0.2514258858487921,-0.09834498788951519,1.0925529899319628,0.19175772711730152,0.28545158025745304,0.18919784778259469,0.27695846862981577,1.3408543049713444,1.0553765254896696,0.07304429422638543,0.19240982758478384,0,0
2000-03-03,0.18748018917676848,-0.12691905657156932,0.15775476056219356,0.44235574043059483,-1.2450953881546323,0.04606588923997899,-1.2659890684537753,0.15941351135062826,1.4094291349627206,0.12614088000050364,0.14413881285261362,0.07151535406784541,-0.2514258858487921,-0.13308282644263714,1.1014988481372257,0.19175772711730152,0.11514399595821659,0.18919784778259469,0.10489766433474529,1.335688947352604,1.063606090541787,0.07304429422638543,0.19240982758478384,0,0
2000-03-04,0.18748018917676848,-0.12691905657156932,0.15775476056219356,0.45806614560967135,-1.3400426088998152,0.04606588923997899,-1.3581023473697795,0.15941351135062826,1.4030791590420821,0.12614088000050364,0.14413881285261362,0.07151535406784541,-0.2514258858487921,-0.1678206649957609,1.1104447063424887,0.19175772711730152,-0.05516358834101471,0.18919784778259469,-0.06716313996032515,1.3305235897338625,1.0718356555939066,0.07304429422638543,0.19240982758478384,0,0
2000-03-05,0.18748018917676848,-0.12691905657156932,0.15775476056219356,0.4737765507887475,-1.434989829644998,0.04606588923997899,-1.450215626285784,0.15941351135062826,1.3967291831214428,0.12614088000050364,0.14413881285261362,0.07151535406784541,-0.2514258858487921,-0.2025585035488847,1.1193905645477515,0.19175772711730152,-0.22547117264025113,0.18919784778259469,-0.2392239442553957,1.325358232115122,1.0800652206460262,0.07304429422638543,0.19240982758478384,0,0
2000-03-06,0.18748018917676848,-0.12691905657156932,0.15775476056219356,0.4894869559678236,-1.5299370503901806,0.04606588923997899,-1.5423289052017881,0.15941351135062826,1.3903792072008037,0.12614088000050364,0.14413881285261362,0.07151535406784541,-0.2514258858487921,-0.2372963421020066,1.1283364227530146,0.19175772711730152,-0.3957787569394876,0.18919784778259469,-0.41128474855046604,1.320192874496381,1.0882947856981435,0.07304429422638543,0.19240982758478384,0,0
2000-03-07,0.18748018917676848,-0.12691905657156932,0.15775476056219356,0.5051973611468997,-1.6248842711353662,0.04606588923997899,-1.6344421841177923,0.15941351135062826,1.3840292312801643,0.12614088000050364,0.14413881285261362,0.07151535406784541,-0.2514258858487921,-0.27203418065513035,1.1372822809582774,0.19175772711730152,-0.5660863412387189,0.18919784778259469,-0.5833455528455366,1.3150275168776404,1.096524350750263,0.07304429422638543,0.19240982758478384,0,0
2000-03-08,0.18748018917676848,-0.12691905657156932,0.15775476056219356,0.5068686808468016,-1.5141421741824534,0.04606588923997899,-1.526743773436735,0.15941351135062826,1.3772884876105624,0.12614088000050364,0.14413881285261362,0.07151535406784541,-0.2514258858487921,-0.22345906993143058,1.1622302795011925,0.19175772711730152,-0.46722346884262106,0.18919784778259469,-0.4839501650216639,1.3085146746627065,1.1193577801414374,0.07304429422638543,0.19240982758478384,0,0
2000-03-09,0.18748018917676848,-0.12691905657156932,0.15775476056219356,0.5085400005467031,-1.403400077229541,0.04606588923997899,-1.4190453627556776,0.15941351135062826,1.3705477439409612,0.12614088000050364,0.14413881285261362,0.07151535406784541,-0.2514258858487921,-0.1748839592077308,1.1871782780441076,0.19175772711730152,-0.36836059644652314,0.18919784778259469,-0.3845547771977912,1.302001832447772,1.1421912095326097,0.07304429422638543,0.19240982758478384,0,0
2000-03-10,0.18748018917676848,-0.12691905657156932,0.15775476056219356,0.5102113202466051,-1.2926579802766285,0.04606588923997899,-1.3113469520746204,0.15941351135062826,1.3638070002713594,0.12614088000050364,0.14413881285261362,0.07151535406784541,-0.2514258858487921,-0.126308848484031,1.2121262765870229,0.19175772711730152,-0.2694977240504201,0.18919784778259469,-0.2851593893739185,1.2954889902328384,1.165024638923784,0.07304429422638543,0.19240982758478384,0,0
