,GTITL30YR,GTITL10YR,GTITL2YR,yield_dispersion_26w,yield_dispersion_12w,VIX,MXUS_vol_12w,MXUS_vol_26w,MXEU_vol_12w,MXEU_vol_26w,VIX_logret_104w,VIX_logret_26w,VIX_logret_52w,MXUS_logret_4w,MXUS_roc_4w,bond_equity_ratio_zscore,gold_equity_ratio_zscore,bond_equity_ratio,MXUS_st_lt_divergence,gold_equity_ratio,neg_thresh_1.5sd_26w_pct,neg_thresh_1.5sd_26w_count,neg_thresh_2.0sd_26w_pct,neg_thresh_2.0sd_26w_count,neg_thresh_1.5sd_12w_pct,vix_zscore_52w,vix_percentile_52w,negative_weeks_count_12w,commcurr_avg_change_26w,negative_weeks_pct_12w,Y,pre_crisis
2005-03-24,4.389714285714286,3.826,2.5765714285714285,0.2465472187194024,0.0726314857230807,14.332857142857142,0.1224519961831709,0.1140454565848491,0.0730752100913424,0.0877114781158127,-0.6922047956336776,0.0445250154346218,-0.2979395599297523,-0.0167035143651131,-1.6491766093110776,-1.5236150122578218,0.4397670122704729,0.00019680520597,-0.0217423877703416,0.3911370799345014,0.0,0.0,0.0,0.0,0.6802721088435374,-0.1247730985292373,0.5164835164835165,6.0,0.0302157503844169,50.0,0,0
2005-03-25,4.391571428571429,3.829,2.581857142857143,0.2419046450722621,0.0696433155736301,14.364285714285714,0.1214434841637982,0.11362068989164,0.0729087966290069,0.0873002037464656,-0.6880680255732092,0.0449437344788823,-0.2616473687921625,-0.0205644468087925,-2.0266931663798196,-1.475529379467999,0.4142429517642547,0.0001973647607146,-0.0251906338348579,0.3907950959291183,0.0,0.0,0.0,0.0,1.020408163265306,-0.105164170327335,0.5247252747252747,6.0,0.0270940063862574,50.0,0,0
2005-03-26,4.393428571428571,3.832,2.587142857142857,0.2372620714251218,0.0666551454241796,14.395714285714286,0.1204349721444255,0.1131959231984309,0.0727423831666714,0.0868889293771185,-0.6839312555127409,0.0453624535231428,-0.2253551776545727,-0.024425379252472,-2.4042097234485613,-1.4274437466781755,0.3887188912580366,0.0001979243154593,-0.0286388798993741,0.3904531119237351,0.0,0.0,0.0,0.0,1.3605442176870748,-0.0855552421254327,0.532967032967033,6.0,0.0239722623880979,50.0,0,0
2005-03-27,4.3952857142857145,3.835,2.5924285714285715,0.2326194977779815,0.063666975274729,14.427142857142858,0.1194264601250529,0.1127711565052218,0.0725759697043359,0.0864776550077714,-0.6797944854522725,0.0457811725674032,-0.1890629865169829,-0.0282863116961514,-2.781726280517303,-1.3793581138883524,0.3631948307518184,0.0001984838702039,-0.0320871259638904,0.390111127918352,0.0,0.0,0.0,0.0,1.7006802721088434,-0.0659463139235304,0.5412087912087912,6.0,0.0208505183899384,50.0,0,0
2005-03-28,4.397142857142857,3.838,2.597714285714286,0.2279769241308412,0.0606788051252784,14.458571428571428,0.1184179481056802,0.1123463898120127,0.0724095562420004,0.0860663806384243,-0.6756577153918041,0.0461998916116637,-0.1527707953793931,-0.0321472441398308,-3.1592428375860453,-1.3312724810985297,0.3376707702456002,0.0001990434249485,-0.0355353720284066,0.3897691439129689,0.0,0.0,0.0,0.0,2.0408163265306123,-0.0463373857216281,0.5494505494505495,6.0,0.0177287743917789,50.0,0,0
2005-03-29,4.399,3.841,2.603,0.2233343504837009,0.0576906349758278,14.49,0.1174094360863075,0.1119216231188035,0.0722431427796649,0.0856551062690772,-0.6715209453313357,0.0466186106559242,-0.1164786042418032,-0.0360081765835102,-3.536759394654787,-1.2831868483087063,0.3121467097393821,0.0001996029796932,-0.0389836180929229,0.3894271599075858,0.0,0.0,0.0,0.0,2.380952380952381,-0.0267284575197258,0.5576923076923077,6.0,0.0146070303936194,50.0,0,0
2005-03-30,4.388714285714285,3.826714285714286,2.5862857142857143,0.22642018502759,0.0571711330839834,14.374285714285714,0.1179159581343997,0.1115464234074461,0.0720532271457506,0.0848139719803749,-0.6734044123520643,0.0371667239803678,-0.1160136967955514,-0.0352255725015258,-3.461059708020859,-1.2539593092421084,0.2351295397008788,0.0001998893248234,-0.0381431016289769,0.3884902044980355,0.0,0.0,0.0,0.0,2.0408163265306123,-0.0873285907628794,0.532967032967033,5.857142857142857,0.0151205249304359,48.80952380952381,0,0
2005-03-31,4.378428571428572,3.812428571428572,2.569571428571429,0.2295060195714791,0.0566516311921389,14.258571428571427,0.1184224801824919,0.1111712236960887,0.0718633115118363,0.0839728376916726,-0.6752878793727929,0.0277148373048115,-0.1155487893492996,-0.0344429684195413,-3.3853600213869313,-1.2247317701755105,0.1581123696623756,0.0002001756699535,-0.037302585165031,0.3875532490884851,0.0,0.0,0.0,0.0,1.7006802721088436,-0.147928724006033,0.5082417582417582,5.714285714285714,0.0156340194672523,47.61904761904762,0,0
2005-04-01,4.368142857142857,3.7981428571428575,2.552857142857143,0.2325918541153682,0.0561321293002945,14.142857142857142,0.1189290022305842,0.1107960239847313,0.0716733958779221,0.0831317034029703,-0.6771713463935215,0.0182629506292551,-0.1150838819030479,-0.0336603643375569,-3.309660334753003,-1.1955042311089124,0.0810951996238723,0.0002004620150837,-0.036462068701085,0.3866162936789348,0.0,0.0,0.0,0.0,1.3605442176870748,-0.2085288572491866,0.4835164835164835,5.571428571428571,0.0161475140040688,46.42857142857143,0,0
2005-04-02,4.357857142857143,3.783857142857143,2.5361428571428575,0.2356776886592573,0.05561262740845,14.027142857142858,0.1194355242786764,0.1104208242733739,0.0714834802440078,0.082290569114268,-0.6790548134142501,0.0088110639536988,-0.1146189744567961,-0.0328777602555725,-3.233960648119075,-1.1662766920423142,0.004078029585369,0.0002007483602139,-0.0356215522371391,0.3856793382693845,0.0,0.0,0.0,0.0,1.020408163265306,-0.2691289904923402,0.4587912087912088,5.428571428571429,0.0166610085408853,45.23809523809524,0,0
2005-04-03,4.347571428571428,3.769571428571429,2.5194285714285716,0.2387635232031464,0.0550931255166056,13.911428571428573,0.1199420463267686,0.1100456245620165,0.0712935646100935,0.0814494348255656,-0.6809382804349787,-0.0006408227218574,-0.1141540670105443,-0.032095156173588,-3.158260961485147,-1.1370491529757163,-0.0729391404531342,0.000201034705344,-0.0347810357731931,0.3847423828598342,0.0,0.0,0.0,0.0,0.6802721088435375,-0.3297291237354938,0.4340659340659341,5.285714285714286,0.0171745030777018,44.04761904761905,0,0
2005-04-04,4.337285714285715,3.7552857142857143,2.502714285714286,0.2418493577470355,0.0545736236247611,13.795714285714286,0.1204485683748609,0.1096704248506591,0.0711036489761792,0.0806083005368633,-0.6828217474557073,-0.0100927093974138,-0.1136891595642925,-0.0313125520916036,-3.0825612748512192,-1.1078216139091182,-0.1499563104916374,0.0002013210504742,-0.0339405193092471,0.3838054274502838,0.0,0.0,0.0,0.0,0.3401360544217686,-0.3903292569786473,0.4093406593406593,5.142857142857143,0.0176879976145182,42.85714285714286,0,0
2005-04-05,4.327,3.741,2.486,0.2449351922909245,0.0540541217329167,13.68,0.1209550904229531,0.1092952251393017,0.0709137333422649,0.079767166248161,-0.684705214476436,-0.0195445960729701,-0.1132242521180408,-0.0305299480096191,-3.006861588217291,-1.0785940748425202,-0.2269734805301407,0.0002016073956044,-0.0331000028453012,0.3828684720407335,0.0,0.0,0.0,0.0,0.0,-0.4509293902218009,0.3846153846153846,5.0,0.0182014921513347,41.66666666666667,0,0
2005-04-06,4.327428571428571,3.7332857142857145,2.4771428571428573,0.2441344569614872,0.0533476083107302,13.34,0.1206694087812927,0.1090779054618458,0.0708910716607501,0.0791598470613407,-0.6856581411100255,-0.0576918345592015,-0.1575620675207474,-0.0272983523403707,-2.689846878789483,-1.0271609142071851,-0.2235014333322325,0.0002022104273392,-0.0301302947737623,0.382906395145266,0.0,0.0,0.0,0.0,0.0,-0.6258735005583069,0.3351648351648352,5.0,0.016102373115521,41.66666666666667,0,0
2005-04-07,4.327857142857143,3.725571428571429,2.4682857142857144,0.2433337216320498,0.0526410948885438,13.0,0.1203837271396322,0.10886058578439,0.0708684099792352,0.0785525278745204,-0.6866110677436151,-0.0958390730454329,-0.201899882923454,-0.0240667566711224,-2.3728321693616747,-0.97572775357185,-0.2200293861343244,0.000202813459074,-0.0271605867022234,0.3829443182497983,0.0,0.0,0.0,0.0,0.0,-0.8008176108948128,0.2857142857142857,5.0,0.0140032540797072,41.66666666666667,0,0
