Data,original,trend,seasonal,residual
2008-01-15,1306.13,1333.077396185758,-20.58212651720269,-6.3652696685553565
2008-01-22,1239.99,1328.6677097600002,-55.489865190144506,-33.18784456985577
2008-01-29,1290.05,1323.9784871386394,-33.860837484213505,-0.0676496544258498
2008-02-05,1266.77,1319.0065529766841,-37.563711759992096,-14.67284121669195
2008-02-12,1278.27,1313.7513498572337,-37.64356797237125,2.162218115137648
2008-02-19,1278.24,1308.214552670029,-38.39963633223793,8.425083662208863
2008-02-26,1309.42,1302.399726236723,-46.70875692415094,53.72903068742812
2008-03-04,1257.76,1296.3121471849388,-78.20984608568547,39.65769890074671
2008-03-11,1251.23,1289.958204902686,-73.0714427260727,34.343237823386744
2008-03-18,1260.68,1283.3449473400308,-45.24634516666531,22.581397826634657
2008-03-25,1282.82,1276.4797631680954,-25.567653965361508,31.90789079726619
2008-04-01,1299.18,1269.36987863539,-18.222101090684003,48.032222455294004
2008-04-08,1296.65,1262.0227617041708,-11.015415488372584,45.64265378420191
2008-04-15,1267.36,1254.4468928136623,-3.7789436216787453,16.692050808016347
2008-04-22,1307.05,1246.6518337831778,13.414565333654082,46.98360088316804
2008-04-29,1320.09,1238.6479155187224,19.7281578410819,61.71392664019572
2008-05-06,1346.38,1230.4460800312957,45.76235831505732,70.17156165364713
2008-05-13,1334.27,1222.058018274809,37.738643021416806,74.47333870377406
2008-05-20,1344.87,1213.4961724638345,40.90791865543458,90.46590888073092
2008-05-27,1318.06,1204.7737273475311,29.46299595629034,83.82327669617848
2008-06-03,1313.45,1195.9048053829583,41.242094330941704,76.30310028610006
2008-06-10,1295.91,1186.904390493572,22.67155861897649,86.33405088745167
2008-06-17,1290.75,1177.7885515685364,31.58419589875921,81.37725253270446
2008-06-24,1254.54,1168.574452446223,6.422933344935984,79.54261420884109
2008-07-01,1227.0,1159.2806129188266,12.354522259411949,55.36486482176156
2008-07-08,1213.3,1149.9269439097557,-5.508637091028818,68.88169318127302
2008-07-15,1159.81,1140.5346909113632,-1.197224571739925,20.472533660376712
2008-07-22,1216.69,1131.1257354608274,20.96316121529138,64.60110332388126
2008-07-29,1202.88,1121.7221406470853,13.865188197069994,67.2926711558448
2008-08-05,1220.88,1112.345358336695,32.19129957093502,76.34334209237022
2008-08-12,1226.15,1103.0155108295219,21.56190163311328,101.57258753736483
2008-08-19,1205.61,1093.7512975575082,18.994089366630146,92.8646130758616
2008-08-26,1210.29,1084.5696416750332,23.82491867464936,101.89543965031748
2008-09-02,1214.53,1075.485815959607,33.85992359227408,105.18426044811895
2008-09-09,1161.09,1066.5131598331238,26.185765218357133,68.39107494851896
2008-09-16,1152.59,1057.6632365140708,46.293920772830255,48.63284271309885
2008-09-23,1129.46,1048.9461330275062,48.451502717454474,32.062364255039256
2008-09-30,1107.0,1040.3705643328572,48.46679306762836,18.162642599514584
2008-10-07,941.83,1031.9449643315686,8.528669902068811,-98.64363423363739
2008-10-14,943.53,1023.6776920931325,10.290581169130107,-90.43827326226256
2008-10-21,903.6,1015.5773721659154,0.8073330146911346,-112.78470518060658
2008-10-28,885.93,1007.6531732957098,-5.071652857785021,-116.65152043792489
2008-11-04,950.48,999.9150705960298,9.00564319761571,-58.440713793645386
2008-11-11,848.72,992.3736820471701,-14.28528651052589,-129.36839553664413
2008-11-18,810.65,985.0397892119001,-32.18346848243897,-142.20632072946114
2008-11-25,808.35,977.9239494574105,-36.95593679598666,-132.6180126614238
2008-12-02,800.38,971.0365592058353,-26.165667755006695,-144.4908914508286
2008-12-09,837.96,964.3887288694336,-10.742065920942467,-115.68666294849118
2008-12-16,862.02,957.9927139495062,-1.5655510815980629,-94.40716286790814
2008-12-23,816.73,951.8623492993609,-0.070238596984036,-135.0621107023768
2008-12-30,842.09,946.0123961536741,4.141772968828372,-108.06416912250245
2009-01-06,885.23,940.4569859569121,1.7097059822002776,-56.93669193911239
2009-01-13,826.58,935.2091422693808,-13.940607157903042,-94.68853511147768
2009-01-20,763.8,930.2803187136192,-42.64460180069888,-123.83571691292036
2009-01-27,801.91,925.680621848976,-31.847910574131735,-91.92271127484423
2009-02-03,795.32,921.4187061021071,-32.41475654698391,-93.68394955512315
2009-02-10,786.29,917.5019529902211,-37.675224886432346,-93.53672810378873
2009-02-17,750.67,913.9367368924188,-38.73723440027292,-124.52950249214598
2009-02-24,735.68,910.7283130932664,-40.86720542824775,-134.18110766501866
2009-03-03,663.69,907.8807487769349,-69.1850345078235,-175.0057142691113
2009-03-10,686.31,905.3966130011211,-58.01217775756495,-161.0744352435562
2009-03-17,740.72,903.2772323408669,-34.78837203375865,-127.7688603071083
2009-03-24,767.59,901.5229943905855,-14.101531946657559,-119.83146244392788
2009-03-31,759.24,900.1339719361066,-8.008233932974477,-132.88573800313213
2009-04-07,776.17,899.1098250878711,3.775481260645898,-126.71530634851695
2009-04-14,800.54,898.4492022235773,6.5672240247751645,-104.4764262483526
2009-04-21,808.68,898.1496822295853,23.316527638026546,-112.78620986761189
2009-04-28,813.49,898.2077264456698,27.213180079385147,-111.93090652505487
2009-05-05,859.96,898.6187987747454,48.47743565086002,-87.13623442560538
2009-05-12,863.34,899.377546579463,42.14788741743762,-78.18543399690054
2009-05-19,863.31,900.4777746599449,36.82732357235227,-73.99509823229721
2009-05-26,865.69,901.911871114353,18.365713346866197,-54.58758446121908
2009-06-02,898.91,903.6702792495829,30.987219852184097,-35.74749910176706
2009-06-09,896.44,905.7414769141501,15.092103353429415,-24.39358026757941
2009-06-16,867.36,908.1118259886578,23.590880889118665,-64.34270687777644
2009-06-23,851.07,910.7653087116182,2.2502069385473575,-61.945515650165476
2009-06-30,874.74,913.6834300200119,-7.368960165445527,-31.57446985456636
2009-07-07,837.59,916.8458179122874,-21.27755128653532,-57.9782666257521
2009-07-14,861.26,920.2303851475375,-9.71818975995041,-49.25219538758711
2009-07-21,908.33,923.8137639333622,13.913529659500714,-29.397293592862866
2009-07-28,932.43,927.5711416027475,20.452311681090993,-15.593453283838585
2009-08-04,956.91,931.4767175465936,28.76429407787423,-3.3310116244678056
2009-08-11,945.92,935.5051074705797,15.156075257966467,-4.741182728546164
2009-08-18,941.45,939.6315944637358,6.2828912049087835,-4.464485668644556
2009-08-25,977.1,943.8330117250969,3.981504638467815,29.285483636435288
2009-09-01,948.97,948.0886156012546,7.2384548475642525,-6.357070448818831
2009-09-08,975.68,952.3802613035414,5.820129865967594,17.479608830490974
2009-09-15,1001.69,956.6921875574775,23.966057229299974,21.031755213222596
2009-09-22,1019.71,961.010709662996,30.793187314687657,27.906103022316415
2009-09-29,1009.12,965.324136444387,24.73139340751017,19.064470148102828
2009-10-06,1003.53,969.6219768563782,-18.970498041325467,52.8785211849472
2009-10-13,1021.42,973.8948614381901,-6.444619440630272,53.96975800244002
2009-10-20,1038.48,978.1342000289986,-11.31780546171612,71.66360543271742
2009-10-27,1011.66,982.3325215121473,-16.744677394916927,46.07215588276961
2009-11-03,994.72,986.4845076053202,-4.61327107199046,12.84876346667022
2009-11-10,1039.61,990.5859166548626,-10.999264715209032,60.02334806034628
2009-11-17,1056.07,994.6328657116586,-30.012116604011883,91.44925089235323
2009-11-24,1050.73,998.6218024306509,-38.86318326394503,90.97138083329423
2009-12-01,1054.09,1002.5491703748427,-35.91509757195253,87.45592719710987
2009-12-08,1037.81,1006.4114922940333,-12.692135006540255,44.09064271250679
2009-12-15,1053.66,1010.2054373844655,-3.1574029303851674,46.6119655459197
2009-12-22,1063.74,1013.9276543050194,-2.9912448171770105,52.8035905121576
2009-12-29,1071.7,1017.5751657461682,6.355294699228019,47.76953955460374
2010-01-05,1081.73,1021.1463370029395,16.791415699536913,43.79224729752366
2010-01-12,1081.4,1024.6407087651444,3.4579374820864137,53.30135375276927
2010-01-19,1095.0,1028.058572500078,-10.10997104644834,77.05139854637036
2010-01-26,1040.81,1031.4011614405238,-10.046118731752033,19.45495729122831
2010-02-02,1050.93,1034.6707476442905,-7.283079837615385,23.54233219332491
2010-02-09,1019.64,1037.870887688025,-10.103437004675111,-8.127450683349934
2010-02-16,1043.29,1041.0062400220693,-11.397784237866565,13.681544215797203
2010-02-23,1042.82,1044.082218966927,-14.527759795853592,13.265540828926532
2010-03-02,1065.61,1047.1042673571844,-33.287015710567985,51.79274835338356
2010-03-09,1086.33,1050.0778014465043,-21.58766402886713,57.839862582362684
2010-03-16,1104.55,1053.008325227357,-6.575436641672385,58.11711141431533
2010-03-23,1117.88,1055.9011988434486,9.645662995355304,52.3331381611963
2010-03-30,1116.87,1058.761239964386,15.418505751126837,42.69025428448708
2010-04-06,1132.75,1061.5925576320665,27.212938307569047,43.94450406036458
