Data,original,trend,seasonal,residual
2000-01-11,22.5,23.423035300809033,0.3893327340650185,-1.3123680348740514
2000-01-18,21.5,23.429258965321104,-1.3061272205614716,-0.6231317447596325
2000-01-25,23.02,23.436003960658272,-1.5375459456973881,1.1215419850391157
2000-02-01,23.45,23.443291770248134,-1.0569348231690132,1.0636430529208774
2000-02-08,21.25,23.45114272164291,-2.712192587908098,0.5110498662651892
2000-02-15,22.92,23.459575580425028,-2.432554677579373,1.8929790971543454
2000-02-22,25.86,23.468607759860035,1.2524851273456326,1.1389071127943318
2000-02-29,23.37,23.478253906992876,-0.23058470266377273,0.12233079567089788
2000-03-07,24.31,23.488526603208214,-0.010887434278398292,0.8323608310701829
2000-03-14,24.41,23.499437521915763,0.279617262288694,0.630945215795542
2000-03-21,21.7,23.510996855358673,-0.6404531261933689,-1.1705437291653062
2000-03-28,24.86,23.52321375413165,-0.2838018882949802,1.6205881341633308
2000-04-04,27.12,23.536097590394775,4.695838384853101,-1.1119359752478744
2000-04-11,27.25,23.549655980866284,2.852331983784665,0.8480120353490506
2000-04-18,26.12,23.56389641667366,0.4330364631890556,2.1230671201372857
2000-04-25,25.24,23.578824439892013,1.2745603071009677,0.3866152530070188
2000-05-02,28.5,23.594442035432643,1.9768674447378716,2.9286905198294875
2000-05-09,28.93,23.61074832277142,2.153193608539252,3.1660580686893276
2000-05-16,24.34,23.627737067289875,-1.650528384095971,2.3627913168060957
2000-05-23,25.87,23.645395664091495,-1.6822556288149861,3.906859964723491
2000-05-30,23.62,23.663705176686545,-2.340744342641974,2.297039165955429
2000-06-06,23.05,23.682638943242345,-3.2969730773849837,2.6643341341426385
2000-06-13,21.67,23.702163250938625,-3.5129274134513384,1.4807641625127133
2000-06-20,20.88,23.722237159293517,-3.395827377459648,0.5535902181661321
2000-06-27,21.8,23.742813299635692,-2.6843272732057897,0.7415139735700969
2000-07-04,19.83,23.76383854911979,-4.7712452616784615,0.8374067125586713
2000-07-11,20.11,23.785253479658518,-2.8131188503035367,-0.8621346293549834
2000-07-18,19.75,23.806991970200393,-2.135578798999587,-1.921413171200804
2000-07-25,19.39,23.828982556915,-0.02507482683095949,-4.413907730084041
2000-08-01,20.55,23.851150138700536,-2.982289214696296,-0.3188609240042375
2000-08-08,18.79,23.873417549786783,-2.9319336742197017,-2.151483875567081
2000-08-15,17.98,23.895701871992898,-4.614265541813038,-1.301436330179861
2000-08-22,17.47,23.917914360408577,-4.362684539592228,-2.0852298208163518
2000-08-29,16.89,23.939959423609373,-5.50197339217304,-1.5479860314363307
2000-09-05,19.82,23.961734216987285,-0.6457434657183051,-3.4959907512689803
2000-09-12,18.59,23.983127829435393,0.3268202203737044,-5.719948049809098
2000-09-19,19.54,24.004023432054176,4.2233747478538355,-8.687398179908012
2000-09-26,21.88,24.0243028023856,4.774859196301858,-6.919161998687457
2000-10-03,21.85,24.043851966956257,1.7832679536025826,-3.977119920558838
2000-10-10,24.86,24.06256141019392,6.24109249788443,-5.44365390807835
2000-10-17,27.84,24.08032479728604,6.119935251443292,-2.36026004872933
2000-10-24,24.28,24.09704341401643,3.5585668059858215,-3.375610220002251
2000-10-31,23.63,24.11262929656293,3.3163184441603764,-3.7989477407233068
2000-11-07,24.91,24.12701758530427,2.115148113373417,-1.332165698677688
2000-11-14,26.81,24.140186996987197,2.5467840526565446,0.12302895035625738
2000-11-21,26.62,24.152187533807833,0.9999166941774645,1.4678957720147032
2000-11-28,27.64,24.163186230213967,1.5494797635353208,1.9273340062507138
2000-12-05,24.99,24.173536627251565,0.16105478317796107,0.6554085895704738
2000-12-12,24.88,24.183870734189554,0.5291569279582033,0.16697233785223986
2000-12-19,27.17,24.19518502037525,0.9942495857453353,1.9805653938794165
2000-12-26,28.73,24.208820420520947,1.743549135277605,2.7776304442014492
2001-01-02,29.99,24.24615441983262,3.1750095430124334,2.568836037154945
2001-01-09,27.99,24.286846372863607,-0.370837831496533,4.073991458632925
2001-01-16,25.28,24.330796582287984,-1.4651370635230594,2.414340481235076
2001-01-23,21.57,24.377812133896033,-1.573041547909397,-1.2347705859866345
2001-01-30,22.57,24.427629548576046,-0.5664899794041598,-1.2911395691718859
2001-02-06,21.98,24.47995194251238,-1.2863387284604182,-1.2136132140519607
2001-02-13,21.37,24.53450245382056,-1.5516184614128015,-1.6128839924077596
2001-02-20,24.69,24.591034418963705,0.9267643407677865,-0.8277987597314898
2001-02-27,26.49,24.649309731724372,-0.03565791639115601,1.8763481846667815
2001-03-06,25.89,24.709095256143296,-0.1482057100455248,1.3291104539022278
2001-03-13,27.55,24.770109031738738,0.41622749673771897,2.3636634715235445
2001-03-20,30.96,24.832001866943813,-0.1865723814978415,6.314570514554031
2001-03-27,27.04,24.894343630458465,-0.3401061259326994,2.4857624954742334
2001-04-03,34.72,24.956568174825385,3.00608290496414,6.757348920210475
2001-04-10,29.44,25.01798166249342,1.3678001518678138,3.054218185638767
2001-04-17,25.61,25.077772440941942,-0.9379033563538746,1.4701309154119322
2001-04-24,28.49,25.13503093304023,-0.1840741627092909,3.5390432296690584
2001-05-01,24.2,25.188807087041866,0.09084237168555499,-1.0796494587274204
2001-05-08,24.44,25.23816828423737,0.3476374292602368,-1.1458057134976052
2001-05-15,23.71,25.28224676764952,-2.285795802558167,0.7135490349086453
2001-05-22,21.35,25.320300051163755,-2.1332139013333755,-1.8370861498303768
2001-05-29,22.14,25.351728742964337,-2.868515641193553,-0.34321310177078246
2001-06-05,19.58,25.37607862269687,-3.065640472772114,-2.7304381499247583
